DATE	TIME	BID	ASK	LAST	VOLUME	FLAGS
2022-06-17	18:44:33			61938	1	56
2022-06-17	18:44:33			61938	1	56
2022-06-17	18:44:33			61938	3	56
2022-06-17	18:44:33			61939	2	56
2022-06-17	18:44:33	61933				2
2022-06-17	18:44:33			61938	1	56
2022-06-17	18:44:34		61937			4
2022-06-17	18:44:34	61932				2
2022-06-17	18:44:34			61933	2	88
2022-06-17	18:44:34			61932	3	88
2022-06-17	18:44:34			61932	1	88
2022-06-17	18:44:34	61927	61936			6
2022-06-17	18:44:34			61929	1	56
2022-06-17	18:44:34			61928	6	88
2022-06-17	18:44:34			61927	1	88
2022-06-17	18:44:34			61936	2	56
2022-06-17	18:44:34	61928				2
2022-06-17	18:44:34			61936	1	56
2022-06-17	18:44:34			61928	2	88
2022-06-17	18:44:34			61928	1	88
2022-06-17	18:44:34			61928	5	88
2022-06-17	18:44:34			61927	5	88
2022-06-17	18:44:34	61927	61935			6
2022-06-17	18:44:34		61936			4
2022-06-17	18:44:34	61926				2
2022-06-17	18:44:34			61927	1	88
2022-06-17	18:44:34			61926	1	88
2022-06-17	18:44:34			61926	1	56
2022-06-17	18:44:34			61926	17	88
2022-06-17	18:44:34		61933			4
2022-06-17	18:44:34	61925				2
2022-06-17	18:44:34			61926	1	88
2022-06-17	18:44:34			61925	1	88
2022-06-17	18:44:34			61925	1	88
2022-06-17	18:44:34			61925	1	88
2022-06-17	18:44:34			61925	2	88
2022-06-17	18:44:34			61925	3	88
2022-06-17	18:44:34			61925	1	88
2022-06-17	18:44:34			61925	9	88
2022-06-17	18:44:34			61933	1	56
2022-06-17	18:44:34	61926				2
2022-06-17	18:44:34	61927				2
2022-06-17	18:44:34	61926				2
2022-06-17	18:44:34			61927	1	88
2022-06-17	18:44:34	61925				2
2022-06-17	18:44:34			61926	1	88
2022-06-17	18:44:34			61925	9	88
2022-06-17	18:44:34		61931			4
2022-06-17	18:44:34			61925	3	88
2022-06-17	18:44:34			61925	4	88
2022-06-17	18:44:34			61925	10	88
2022-06-17	18:44:34		61929			4
2022-06-17	18:44:34			61929	1	56
2022-06-17	18:44:34	61929	61930			6
2022-06-17	18:44:34			61929	1	56
2022-06-17	18:44:34			61929	2	56
2022-06-17	18:44:34	61927				2
2022-06-17	18:44:35			61930	1	56
2022-06-17	18:44:35			61927	1	88
2022-06-17	18:44:35			61930	3	56
2022-06-17	18:44:35			61930	7	56
2022-06-17	18:44:35			61927	1	88
2022-06-17	18:44:35			61927	4	88
2022-06-17	18:44:35			61926	1	88
2022-06-17	18:44:35			61926	2	88
2022-06-17	18:44:35			61925	2	88
2022-06-17	18:44:35	61925				2
2022-06-17	18:44:35			61926	1	88
2022-06-17	18:44:35			61925	8	88
2022-06-17	18:44:35			61925	2	88
2022-06-17	18:44:35			61930	2	56
2022-06-17	18:44:35			61930	1	56
2022-06-17	18:44:35			61930	2	56
2022-06-17	18:44:35			61930	5	56
2022-06-17	18:44:35			61930	5	56
2022-06-17	18:44:35			61931	2	56
2022-06-17	18:44:35	61929	61934			6
2022-06-17	18:44:35		61932			4
2022-06-17	18:44:36			61932	1	56
2022-06-17	18:44:36	61931				2
2022-06-17	18:44:36			61931	1	88
2022-06-17	18:44:36			61931	1	88
2022-06-17	18:44:36	61929				2
2022-06-17	18:44:36	61928				2
2022-06-17	18:44:36			61929	1	88
2022-06-17	18:44:36			61929	1	88
2022-06-17	18:44:36			61928	1	88
2022-06-17	18:44:36	61927				2
2022-06-17	18:44:36			61927	1	88
2022-06-17	18:44:36	61925				2
2022-06-17	18:44:36			61927	1	88
2022-06-17	18:44:36			61926	1	88
2022-06-17	18:44:36			61926	4	88
2022-06-17	18:44:36			61925	4	88
2022-06-17	18:44:36	61927				2
2022-06-17	18:44:36	61928				2
2022-06-17	18:44:37			61932	1	56
2022-06-17	18:44:37		61935			4
2022-06-17	18:44:37			61932	1	56
2022-06-17	18:44:37		61942			4
2022-06-17	18:44:37			61935	2	56
2022-06-17	18:44:37			61935	1	56
2022-06-17	18:44:37			61935	3	56
2022-06-17	18:44:37			61935	1	56
2022-06-17	18:44:37			61936	1	56
2022-06-17	18:44:37			61937	1	56
2022-06-17	18:44:37			61937	2	56
2022-06-17	18:44:37			61937	2	56
2022-06-17	18:44:37			61937	2	56
2022-06-17	18:44:37			61938	1	56
2022-06-17	18:44:37			61938	3	56
2022-06-17	18:44:37			61938	5	56
2022-06-17	18:44:37			61939	1	56
2022-06-17	18:44:37			61939	2	56
2022-06-17	18:44:37			61939	2	56
2022-06-17	18:44:37			61940	2	56
2022-06-17	18:44:37			61940	1	56
2022-06-17	18:44:37			61940	2	56
2022-06-17	18:44:37			61940	1	56
2022-06-17	18:44:37			61941	2	56
2022-06-17	18:44:37			61941	2	56
2022-06-17	18:44:37			61942	2	56
2022-06-17	18:44:37			61942	4	56
2022-06-17	18:44:37			61942	1	56
2022-06-17	18:44:37	61933				2
2022-06-17	18:44:37		61941			4
2022-06-17	18:44:38	61931				2
2022-06-17	18:44:38	61929				2
2022-06-17	18:44:38			61931	2	88
2022-06-17	18:44:38			61930	2	88
2022-06-17	18:44:38			61930	2	88
2022-06-17	18:44:38			61929	2	88
2022-06-17	18:44:38			61929	1	88
2022-06-17	18:44:38	61930				2
2022-06-17	18:44:38			61941	1	56
2022-06-17	18:44:38			61941	1	56
2022-06-17	18:44:38	61931				2
2022-06-17	18:44:38	61932				2
2022-06-17	18:44:38	61940				2
2022-06-17	18:44:38		61942			4
2022-06-17	18:44:38			61940	1	88
2022-06-17	18:44:39			61942	2	56
2022-06-17	18:44:39			61942	3	56
2022-06-17	18:44:39			61942	4	56
2022-06-17	18:44:39			61943	5	56
2022-06-17	18:44:39			61944	2	56
2022-06-17	18:44:39			61944	1	56
2022-06-17	18:44:39			61945	2	56
2022-06-17	18:44:39			61945	1	56
2022-06-17	18:44:39			61945	2	56
2022-06-17	18:44:39		61945			4
2022-06-17	18:44:39		61944			4
2022-06-17	18:44:39	61934				2
2022-06-17	18:44:39		61943			4
2022-06-17	18:44:39			61940	1	88
2022-06-17	18:44:39			61938	2	88
2022-06-17	18:44:39			61937	2	88
2022-06-17	18:44:39			61936	2	88
2022-06-17	18:44:39			61935	2	88
2022-06-17	18:44:39			61935	1	88
2022-06-17	18:44:39			61935	2	88
2022-06-17	18:44:39	61940				2
2022-06-17	18:44:39			61940	1	88
2022-06-17	18:44:39	61934	61940			6
2022-06-17	18:44:39	61932				2
2022-06-17	18:44:39			61934	2	88
2022-06-17	18:44:39			61933	1	88
2022-06-17	18:44:39			61932	2	88
2022-06-17	18:44:39	61933				2
2022-06-17	18:44:39	61932	61939			6
2022-06-17	18:44:39			61933	5	88
2022-06-17	18:44:39			61932	4	88
2022-06-17	18:44:39			61939	2	56
2022-06-17	18:44:39			61940	1	56
2022-06-17	18:44:39		61940			4
2022-06-17	18:44:39		61939			4
2022-06-17	18:44:39			61939	1	56
2022-06-17	18:44:39	61933	61945			6
2022-06-17	18:44:39			61939	1	56
2022-06-17	18:44:39			61940	2	56
2022-06-17	18:44:39			61940	2	56
2022-06-17	18:44:39			61941	2	56
2022-06-17	18:44:39			61942	2	56
2022-06-17	18:44:39			61943	1	56
2022-06-17	18:44:39		61944			4
2022-06-17	18:44:40	61935				2
2022-06-17	18:44:40	61933				2
2022-06-17	18:44:40			61935	2	88
2022-06-17	18:44:40			61934	1	88
2022-06-17	18:44:40			61934	2	88
2022-06-17	18:44:40			61933	2	88
2022-06-17	18:44:40			61933	5	88
2022-06-17	18:44:40	61934	61943			6
2022-06-17	18:44:40		61941			4
2022-06-17	18:44:40		61942			4
2022-06-17	18:44:40			61942	1	56
2022-06-17	18:44:40		61944			4
2022-06-17	18:44:40			61942	1	56
2022-06-17	18:44:40			61943	2	56
2022-06-17	18:44:40		61943			4
2022-06-17	18:44:40		61942			4
2022-06-17	18:44:40			61934	1	88
2022-06-17	18:44:40		61944			4
2022-06-17	18:44:40		61942			4
2022-06-17	18:44:40	61936	61943			6
2022-06-17	18:44:40		61944			4
2022-06-17	18:44:40			61944	1	56
2022-06-17	18:44:40		61942			4
2022-06-17	18:44:41			61942	1	56
2022-06-17	18:44:41			61942	1	56
2022-06-17	18:44:41	61937	61944			6
2022-06-17	18:44:41			61938	2	88
2022-06-17	18:44:41			61939	1	56
2022-06-17	18:44:41		61943			4
2022-06-17	18:44:41		61944			4
2022-06-17	18:44:41			61943	2	56
2022-06-17	18:44:41			61944	1	56
2022-06-17	18:44:41			61944	2	56
2022-06-17	18:44:41			61937	1	88
2022-06-17	18:44:41		61943			4
2022-06-17	18:44:41		61944			4
2022-06-17	18:44:41			61943	2	56
2022-06-17	18:44:41	61939				2
2022-06-17	18:44:41			61944	1	56
2022-06-17	18:44:41		61945			4
2022-06-17	18:44:41			61939	2	88
2022-06-17	18:44:41			61938	1	88
2022-06-17	18:44:41			61938	2	88
2022-06-17	18:44:41			61937	1	88
2022-06-17	18:44:41			61937	1	88
2022-06-17	18:44:41			61937	2	88
2022-06-17	18:44:41			61937	1	88
2022-06-17	18:44:41			61936	2	88
2022-06-17	18:44:41			61936	10	88
2022-06-17	18:44:41			61935	7	88
2022-06-17	18:44:41			61935	2	88
2022-06-17	18:44:41			61934	1	88
2022-06-17	18:44:41			61933	5	88
2022-06-17	18:44:41			61933	2	88
2022-06-17	18:44:41			61932	4	88
2022-06-17	18:44:41			61932	2	88
2022-06-17	18:44:41			61932	2	88
2022-06-17	18:44:41			61931	2	88
2022-06-17	18:44:41			61931	1	88
2022-06-17	18:44:41			61940	2	56
2022-06-17	18:44:41			61940	1	56
2022-06-17	18:44:41			61939	2	56
2022-06-17	18:44:41			61940	1	56
2022-06-17	18:44:41	61931	61943			6
2022-06-17	18:44:41		61942			4
2022-06-17	18:44:41			61941	2	56
2022-06-17	18:44:41		61941			4
2022-06-17	18:44:41		61939			4
2022-06-17	18:44:41		61943			4
2022-06-17	18:44:41		61942			4
2022-06-17	18:44:41		61941			4
2022-06-17	18:44:42		61940			4
2022-06-17	18:44:42			61939	2	56
2022-06-17	18:44:42		61939			4
2022-06-17	18:44:42	61930				2
2022-06-17	18:44:42			61931	1	88
2022-06-17	18:44:42			61930	11	88
2022-06-17	18:44:42	61931				2
2022-06-17	18:44:42		61941			4
2022-06-17	18:44:42		61939			4
2022-06-17	18:44:42		61941			4
2022-06-17	18:44:42			61941	2	56
2022-06-17	18:44:42			61941	1	56
2022-06-17	18:44:42			61942	2	56
2022-06-17	18:44:42	61932	61943			6
2022-06-17	18:44:42	61939				2
2022-06-17	18:44:42			61939	1	88
2022-06-17	18:44:42	61932	61942			6
2022-06-17	18:44:42			61937	3	56
2022-06-17	18:44:42		61939			4
2022-06-17	18:44:42	61934				2
2022-06-17	18:44:42	61931				2
2022-06-17	18:44:42			61934	2	88
2022-06-17	18:44:42			61933	1	88
2022-06-17	18:44:42			61933	2	88
2022-06-17	18:44:42			61932	2	88
2022-06-17	18:44:42			61932	2	88
2022-06-17	18:44:42			61931	2	88
2022-06-17	18:44:42			61931	1	88
2022-06-17	18:44:42			61931	8	88
2022-06-17	18:44:42		61940			4
2022-06-17	18:44:42			61939	2	56
2022-06-17	18:44:42			61940	1	56
2022-06-17	18:44:42			61940	2	56
2022-06-17	18:44:42			61940	2	56
2022-06-17	18:44:42		61939			4
2022-06-17	18:44:42		61940			4
2022-06-17	18:44:42			61939	2	56
2022-06-17	18:44:42	61932				2
2022-06-17	18:44:42			61939	2	56
2022-06-17	18:44:42		61939			4
2022-06-17	18:44:42		61940			4
2022-06-17	18:44:42			61939	2	56
2022-06-17	18:44:42			61940	1	56
2022-06-17	18:44:42			61940	2	56
2022-06-17	18:44:42			61941	2	56
2022-06-17	18:44:42		61945			4
2022-06-17	18:44:42		61944			4
2022-06-17	18:44:42	61933				2
2022-06-17	18:44:42	61934				2
2022-06-17	18:44:42			61934	1	88
2022-06-17	18:44:42		61943			4
2022-06-17	18:44:42	61933				2
2022-06-17	18:44:42			61934	1	88
2022-06-17	18:44:42			61933	1	88
2022-06-17	18:44:42	61935				2
2022-06-17	18:44:42	61934				2
2022-06-17	18:44:42		61944			4
2022-06-17	18:44:43		61939			4
2022-06-17	18:44:43			61939	2	56
2022-06-17	18:44:43		61940			4
2022-06-17	18:44:43			61940	2	56
2022-06-17	18:44:43			61940	12	56
2022-06-17	18:44:43			61940	2	56
2022-06-17	18:44:43	61936	61944			6
2022-06-17	18:44:43			61940	2	56
2022-06-17	18:44:43			61944	2	56
2022-06-17	18:44:43		61945			4
2022-06-17	18:44:43	61945	61946			6
2022-06-17	18:44:43			61945	1	56
2022-06-17	18:44:43			61945	1	56
2022-06-17	18:44:43			61946	1	56
2022-06-17	18:44:43			61945	1	88
2022-06-17	18:44:43	61935				2
2022-06-17	18:44:43			61945	7	88
2022-06-17	18:44:43			61940	2	88
2022-06-17	18:44:43			61939	2	88
2022-06-17	18:44:43			61938	2	88
2022-06-17	18:44:43			61937	2	88
2022-06-17	18:44:43			61937	2	88
2022-06-17	18:44:43			61936	2	88
2022-06-17	18:44:43	61933	61945			6
2022-06-17	18:44:43		61941			4
2022-06-17	18:44:43		61939			4
2022-06-17	18:44:43			61938	2	56
2022-06-17	18:44:43			61939	8	56
2022-06-17	18:44:43			61938	2	56
2022-06-17	18:44:43			61938	2	56
2022-06-17	18:44:43	61934	61941			6
2022-06-17	18:44:43			61938	2	56
2022-06-17	18:44:43			61939	1	56
2022-06-17	18:44:43			61939	1	56
2022-06-17	18:44:43	61931				2
2022-06-17	18:44:43	61930				2
2022-06-17	18:44:43			61934	2	88
2022-06-17	18:44:43			61933	1	88
2022-06-17	18:44:43			61933	2	88
2022-06-17	18:44:43			61932	2	88
2022-06-17	18:44:43			61932	2	88
2022-06-17	18:44:43			61931	1	88
2022-06-17	18:44:43			61931	2	88
2022-06-17	18:44:43	61931				2
2022-06-17	18:44:43			61941	2	56
2022-06-17	18:44:43			61941	1	56
2022-06-17	18:44:43	61932	61940			6
2022-06-17	18:44:43	61933				2
2022-06-17	18:44:44			61940	1	56
2022-06-17	18:44:44	61934				2
2022-06-17	18:44:44			61940	1	56
2022-06-17	18:44:44			61940	1	56
2022-06-17	18:44:44		61941			4
2022-06-17	18:44:44			61939	2	56
2022-06-17	18:44:44			61940	2	56
2022-06-17	18:44:44			61941	2	56
2022-06-17	18:44:44			61941	2	56
2022-06-17	18:44:44			61941	5	56
2022-06-17	18:44:44			61941	1	56
2022-06-17	18:44:44			61942	29	56
2022-06-17	18:44:44			61942	1	56
2022-06-17	18:44:44			61934	2	88
2022-06-17	18:44:44			61934	2	88
2022-06-17	18:44:44			61933	1	88
2022-06-17	18:44:44		61943			4
2022-06-17	18:44:44		61941			4
2022-06-17	18:44:44	61933				2
2022-06-17	18:44:44			61941	2	56
2022-06-17	18:44:44			61942	2	56
2022-06-17	18:44:44	61934				2
2022-06-17	18:44:44	61935	61943			6
2022-06-17	18:44:44			61943	1	56
2022-06-17	18:44:44			61935	2	88
2022-06-17	18:44:44			61934	1	88
2022-06-17	18:44:44			61934	2	88
2022-06-17	18:44:44			61933	2	88
2022-06-17	18:44:44			61932	1	88
2022-06-17	18:44:44	61932				2
2022-06-17	18:44:44	61933	61942			6
2022-06-17	18:44:44	61935				2
2022-06-17	18:44:44	61936				2
2022-06-17	18:44:44		61940			4
2022-06-17	18:44:44	61935				2
2022-06-17	18:44:44			61940	1	56
2022-06-17	18:44:44		61941			4
2022-06-17	18:44:44	61936				2
2022-06-17	18:44:44			61936	1	88
2022-06-17	18:44:44	61930				2
2022-06-17	18:44:44			61936	1	88
2022-06-17	18:44:44			61935	10	88
2022-06-17	18:44:44			61935	2	88
2022-06-17	18:44:44			61934	1	88
2022-06-17	18:44:44			61934	2	88
2022-06-17	18:44:44			61933	1	88
2022-06-17	18:44:44			61933	2	88
2022-06-17	18:44:44			61932	2	88
2022-06-17	18:44:44			61932	2	88
2022-06-17	18:44:44			61931	2	88
2022-06-17	18:44:44			61931	2	88
2022-06-17	18:44:44			61930	9	88
2022-06-17	18:44:44			61930	1	88
2022-06-17	18:44:44			61930	4	88
2022-06-17	18:44:44			61930	5	88
2022-06-17	18:44:44			61930	2	88
2022-06-17	18:44:44			61930	1	88
2022-06-17	18:44:44			61930	10	88
2022-06-17	18:44:44			61930	1	88
2022-06-17	18:44:44	61929				2
2022-06-17	18:44:44		61939			4
2022-06-17	18:44:45		61940			4
2022-06-17	18:44:45			61939	2	56
2022-06-17	18:44:45			61940	2	56
2022-06-17	18:44:45			61940	2	56
2022-06-17	18:44:45			61941	2	56
2022-06-17	18:44:45		61938			4
2022-06-17	18:44:45			61929	1	88
2022-06-17	18:44:45		61939			4
2022-06-17	18:44:45		61941			4
2022-06-17	18:44:45			61939	2	56
2022-06-17	18:44:45			61940	2	56
2022-06-17	18:44:45			61940	4	56
2022-06-17	18:44:45			61941	4	56
2022-06-17	18:44:45	61930				2
2022-06-17	18:44:45			61930	2	88
2022-06-17	18:44:45		61940			4
2022-06-17	18:44:45		61939			4
2022-06-17	18:44:45		61937			4
2022-06-17	18:44:45		61940			4
2022-06-17	18:44:45		61938			4
2022-06-17	18:44:45	61929				2
2022-06-17	18:44:45			61930	2	88
2022-06-17	18:44:45			61930	2	88
2022-06-17	18:44:45			61929	1	88
2022-06-17	18:44:45			61929	1	88
2022-06-17	18:44:45		61936			4
2022-06-17	18:44:45			61929	1	88
2022-06-17	18:44:45	61928	61929			6
2022-06-17	18:44:45			61929	5	88
2022-06-17	18:44:45			61928	4	88
2022-06-17	18:44:45			61928	2	88
2022-06-17	18:44:45			61928	4	88
2022-06-17	18:44:45			61928	4	88
2022-06-17	18:44:45			61928	1	88
2022-06-17	18:44:45			61928	4	88
2022-06-17	18:44:45			61928	4	88
2022-06-17	18:44:45			61928	1	88
2022-06-17	18:44:45			61928	3	88
2022-06-17	18:44:45			61928	1	88
2022-06-17	18:44:45			61927	3	88
2022-06-17	18:44:45			61927	1	88
2022-06-17	18:44:45			61927	1	88
2022-06-17	18:44:45			61929	1	56
2022-06-17	18:44:45			61927	1	88
2022-06-17	18:44:45			61927	4	88
2022-06-17	18:44:45			61927	4	88
2022-06-17	18:44:45			61927	4	88
2022-06-17	18:44:45			61927	4	88
2022-06-17	18:44:45			61927	1	88
2022-06-17	18:44:45			61927	2	88
2022-06-17	18:44:45			61927	4	88
2022-06-17	18:44:45			61927	4	88
2022-06-17	18:44:45			61927	4	88
2022-06-17	18:44:45	61927	61928			6
2022-06-17	18:44:45			61928	4	56
2022-06-17	18:44:45			61928	1	56
2022-06-17	18:44:45		61933			4
2022-06-17	18:44:45	61928				2
2022-06-17	18:44:45			61933	1	56
2022-06-17	18:44:45			61928	1	88
2022-06-17	18:44:45			61928	1	88
2022-06-17	18:44:45		61932			4
2022-06-17	18:44:46		61933			4
2022-06-17	18:44:46			61932	1	56
2022-06-17	18:44:46			61933	2	56
2022-06-17	18:44:46			61933	2	56
2022-06-17	18:44:46	61927				2
2022-06-17	18:44:46			61928	4	88
2022-06-17	18:44:46			61928	1	88
2022-06-17	18:44:46			61928	2	88
2022-06-17	18:44:46			61927	28	88
2022-06-17	18:44:46	61928				2
2022-06-17	18:44:47	61932				2
2022-06-17	18:44:47		61934			4
2022-06-17	18:44:47			61934	2	56
2022-06-17	18:44:47			61934	1	56
2022-06-17	18:44:47			61932	1	88
2022-06-17	18:44:47			61931	1	88
2022-06-17	18:44:47	61929				2
2022-06-17	18:44:47	61928				2
2022-06-17	18:44:47			61929	2	88
2022-06-17	18:44:47			61928	2	88
2022-06-17	18:44:47			61928	1	88
2022-06-17	18:44:47	61927	61933			6
2022-06-17	18:44:47			61934	1	56
2022-06-17	18:44:47			61927	9	88
2022-06-17	18:44:47			61929	1	88
2022-06-17	18:44:47			61927	7	88
2022-06-17	18:44:47			61927	8	88
2022-06-17	18:44:48		61932			4
2022-06-17	18:44:48			61932	2	56
2022-06-17	18:44:48			61927	8	88
2022-06-17	18:44:48			61927	2	88
2022-06-17	18:44:48			61927	1	88
2022-06-17	18:44:48			61927	2	88
2022-06-17	18:44:48			61927	2	88
2022-06-17	18:44:48			61927	2	88
2022-06-17	18:44:48			61927	1	88
2022-06-17	18:44:48			61927	1	88
2022-06-17	18:44:48			61927	1	88
2022-06-17	18:44:48			61927	1	88
2022-06-17	18:44:48			61927	1	88
2022-06-17	18:44:48			61932	1	56
2022-06-17	18:44:48			61932	1	56
2022-06-17	18:44:48			61932	1	56
2022-06-17	18:44:48			61927	1	88
2022-06-17	18:44:48			61932	1	88
2022-06-17	18:44:49			61927	1	88
2022-06-17	18:44:49			61927	20	88
2022-06-17	18:44:49			61927	1	88
2022-06-17	18:44:49			61927	2	88
2022-06-17	18:44:49			61927	9	88
2022-06-17	18:44:49		61931			4
2022-06-17	18:44:49			61927	1	88
2022-06-17	18:44:49			61931	1	56
2022-06-17	18:44:49			61927	2	88
2022-06-17	18:44:49		61930			4
2022-06-17	18:44:49			61927	8	88
2022-06-17	18:44:50			61927	1	88
2022-06-17	18:44:50			61927	9	88
2022-06-17	18:44:50			61930	1	56
2022-06-17	18:44:50			61930	1	56
2022-06-17	18:44:50			61927	44	88
2022-06-17	18:44:50			61927	1	88
2022-06-17	18:44:50			61927	1	88
2022-06-17	18:44:50			61927	1	88
2022-06-17	18:44:50			61927	8	88
2022-06-17	18:44:50			61927	2	88
2022-06-17	18:44:50			61926	5	88
2022-06-17	18:44:50			61926	1	88
2022-06-17	18:44:50			61926	1	88
2022-06-17	18:44:50			61925	24	88
2022-06-17	18:44:50			61925	1	88
2022-06-17	18:44:50			61925	1	88
2022-06-17	18:44:50			61925	10	88
2022-06-17	18:44:50			61924	1	88
2022-06-17	18:44:50	61924				2
2022-06-17	18:44:50			61930	1	56
2022-06-17	18:44:50			61930	7	56
2022-06-17	18:44:50			61930	2	56
2022-06-17	18:44:50			61931	3	56
2022-06-17	18:44:50		61931			4
2022-06-17	18:44:50			61931	1	56
2022-06-17	18:44:50			61931	2	56
2022-06-17	18:44:50	61922				2
2022-06-17	18:44:50			61924	1	56
2022-06-17	18:44:50			61924	1	56
2022-06-17	18:44:50			61924	1	88
2022-06-17	18:44:50			61924	1	88
2022-06-17	18:44:50			61924	2	88
2022-06-17	18:44:50			61923	2	56
2022-06-17	18:44:50			61923	10	56
2022-06-17	18:44:50			61923	1	88
2022-06-17	18:44:50			61922	1	88
2022-06-17	18:44:50			61922	1	88
2022-06-17	18:44:50			61922	1	56
2022-06-17	18:44:50			61922	2	88
2022-06-17	18:44:50			61922	1	88
2022-06-17	18:44:50			61922	2	88
2022-06-17	18:44:50			61922	1	88
2022-06-17	18:44:50			61922	7	88
2022-06-17	18:44:50			61922	15	88
2022-06-17	18:44:50		61930			4
2022-06-17	18:44:50	61921	61929			6
2022-06-17	18:44:50			61921	1	88
2022-06-17	18:44:50			61929	2	56
2022-06-17	18:44:50	61922				2
2022-06-17	18:44:50			61922	3	88
2022-06-17	18:44:50			61922	2	88
2022-06-17	18:44:50			61921	7	88
2022-06-17	18:44:50	61921				2
2022-06-17	18:44:51			61921	1	88
2022-06-17	18:44:51			61929	1	56
2022-06-17	18:44:51	61922				2
2022-06-17	18:44:51	61921				2
2022-06-17	18:44:51			61922	1	88
2022-06-17	18:44:51			61921	1	88
2022-06-17	18:44:51		61924			4
2022-06-17	18:44:51			61921	2	88
2022-06-17	18:44:51			61921	1	88
2022-06-17	18:44:52			61921	5	88
2022-06-17	18:44:52	61922	61929			6
2022-06-17	18:44:52			61924	2	56
2022-06-17	18:44:52			61929	1	56
2022-06-17	18:44:52			61929	2	56
2022-06-17	18:44:52			61930	2	56
2022-06-17	18:44:52		61930			4
2022-06-17	18:44:52			61929	1	56
2022-06-17	18:44:52			61930	1	56
2022-06-17	18:44:52			61930	10	56
2022-06-17	18:44:52			61922	1	88
2022-06-17	18:44:52			61922	2	88
2022-06-17	18:44:52			61922	2	88
2022-06-17	18:44:52			61921	27	88
2022-06-17	18:44:52			61930	2	56
2022-06-17	18:44:52			61930	2	56
2022-06-17	18:44:52			61930	1	56
2022-06-17	18:44:52			61931	5	56
2022-06-17	18:44:52			61931	2	56
2022-06-17	18:44:52			61931	2	56
2022-06-17	18:44:52			61931	5	56
2022-06-17	18:44:52			61932	1	88
2022-06-17	18:44:52			61932	2	56
2022-06-17	18:44:52			61933	1	56
2022-06-17	18:44:52			61933	6	88
2022-06-17	18:44:52			61933	2	56
2022-06-17	18:44:52			61934	2	56
2022-06-17	18:44:52			61935	2	56
2022-06-17	18:44:52			61935	2	56
2022-06-17	18:44:52			61936	2	56
2022-06-17	18:44:52			61936	2	56
2022-06-17	18:44:52			61937	2	56
2022-06-17	18:44:52			61938	2	56
2022-06-17	18:44:52			61938	1	56
2022-06-17	18:44:52			61938	2	56
2022-06-17	18:44:52			61939	2	56
2022-06-17	18:44:52			61939	2	56
2022-06-17	18:44:52			61939	2	56
2022-06-17	18:44:52			61940	2	56
2022-06-17	18:44:52			61940	4	56
2022-06-17	18:44:52	61927	61939			6
2022-06-17	18:44:52	61925				2
2022-06-17	18:44:52		61940			4
2022-06-17	18:44:52			61939	5	56
2022-06-17	18:44:52		61939			4
2022-06-17	18:44:52			61925	1	88
2022-06-17	18:44:52			61925	1	88
2022-06-17	18:44:52	61926				2
2022-06-17	18:44:52	61933				2
2022-06-17	18:44:53			61939	4	56
2022-06-17	18:44:53			61933	5	88
2022-06-17	18:44:53			61931	2	88
2022-06-17	18:44:53			61930	2	88
2022-06-17	18:44:53			61929	2	88
2022-06-17	18:44:53			61929	2	88
2022-06-17	18:44:53			61928	2	88
2022-06-17	18:44:53			61928	2	88
2022-06-17	18:44:53			61927	2	88
2022-06-17	18:44:53			61926	2	88
2022-06-17	18:44:53			61925	2	88
2022-06-17	18:44:53			61924	2	88
2022-06-17	18:44:53			61923	2	88
2022-06-17	18:44:53			61922	11	88
2022-06-17	18:44:53			61922	2	88
2022-06-17	18:44:53			61922	8	88
2022-06-17	18:44:53			61922	2	88
2022-06-17	18:44:53	61921				2
2022-06-17	18:44:53	61922	61938			6
2022-06-17	18:44:53		61936			4
2022-06-17	18:44:53		61934			4
2022-06-17	18:44:53			61922	4	88
2022-06-17	18:44:53	61925				2
2022-06-17	18:44:53		61935			4
2022-06-17	18:44:53			61934	2	56
2022-06-17	18:44:53			61934	2	56
2022-06-17	18:44:53			61935	2	56
2022-06-17	18:44:53			61935	7	56
2022-06-17	18:44:53	61927	61934			6
2022-06-17	18:44:53			61934	1	56
2022-06-17	18:44:53	61928				2
2022-06-17	18:44:53			61934	1	56
2022-06-17	18:44:53			61934	2	56
2022-06-17	18:44:53	61927				2
2022-06-17	18:44:53			61928	2	88
2022-06-17	18:44:53			61927	3	88
2022-06-17	18:44:53		61932			4
2022-06-17	18:44:53			61932	8	56
2022-06-17	18:44:53			61932	2	56
2022-06-17	18:44:53			61933	2	56
2022-06-17	18:44:53			61933	2	56
2022-06-17	18:44:53	61928				2
2022-06-17	18:44:53		61933			4
2022-06-17	18:44:53			61932	1	56
2022-06-17	18:44:53		61935			4
2022-06-17	18:44:53			61933	6	56
2022-06-17	18:44:53			61933	2	56
2022-06-17	18:44:53			61934	2	56
2022-06-17	18:44:53		61938			4
2022-06-17	18:44:53			61938	1	56
2022-06-17	18:44:53	61930	61939			6
2022-06-17	18:44:53			61939	1	56
2022-06-17	18:44:53		61938			4
2022-06-17	18:44:53		61939			4
2022-06-17	18:44:53			61938	1	56
2022-06-17	18:44:53			61930	1	88
2022-06-17	18:44:54			61939	1	56
2022-06-17	18:44:54		61938			4
2022-06-17	18:44:54		61937			4
2022-06-17	18:44:54	61929				2
2022-06-17	18:44:54			61937	1	56
2022-06-17	18:44:54		61940			4
2022-06-17	18:44:54			61937	4	56
